"","cert","numemp","asset","RWAJT","RBCT2"
"1",15448,7,18095,13242,166
"2",22039,18,43423,36633,462
"3",16419,40,79948,49951,624
"4",30367,26,167265,104871,704
"5",4788,6,17741,9546,120
"6",31826,55,124802,78311,934
"7",57298,15,36558,26827,240
"8",35048,34,166872,126299,1056
"9",35456,15,80195,54509,547
"10",11706,16,41283,27671,204
"11",161,53,193716,140426,1606
"12",27552,54,259223,162298,1607
"13",34393,11,101845,77283,822
"14",1149,18,69597,54647,683
"15",1673,403,202951,277322,4246
"16",6646,37,82124,50168,255
"17",26744,67,216275,154483,1668
"18",3564,84,219638,148695,1005
"19",26977,57,80197,47213,483
"20",35517,31,87014,79131,618
"21",57157,9,29981,20006,156
"22",35086,34,59492,56770,290
"23",9087,1107,3361939,2803306,36362
"24",27789,84,345742,238500,2990
"25",22543,5,21461,14008,153
"26",8426,112,282658,170462,2038
"27",31249,40,104719,68167,663
"28",8841,15,51028,38206,302
"29",9751,40,129096,91455,973
"30",91005,55,216978,133368,1736
"31",27831,65,223112,117221,1473
"32",35018,181,37695,7944,0
"33",32257,151,268473,150515,891
"34",30332,16,34452,18228,82
"35",30619,12,59916,35433,443
"36",19795,52,173214,135438,1577
"37",27942,97,513702,330059,1682
"38",22051,300,938555,464754,5815
"39",25002,26,95388,49380,623
"40",32266,61,723681,417627,3789
"41",35559,15,32780,24229,303
"42",35189,188,227352,156195,1490
"43",14936,25,72002,57670,710
"44",30400,52,165652,125819,1409
"45",18489,148,272250,230068,2892
"46",26568,37,149444,95423,811
"47",14311,12,58626,47774,490
"48",32304,6,25532,13672,103
"49",7506,206,713656,394711,3652
"50",22658,56,195267,161955,2276
"51",9812,6,26341,21199,231
"52",5682,20,74467,61451,587
"53",28380,88,233202,145318,1848
"54",26973,120,595535,498733,4868
"55",33914,1,135751,29384,0
"56",8251,18,60930,47057,443
"57",8822,10,26241,16392,149
"58",31372,25,43355,24587,782
"59",11687,234,645842,430934,4763
"60",29472,75,222534,147186,885
"61",33535,647,923731,918098,17624
"62",18664,2,240586,209109,889
"63",35408,24,50892,38709,486
"64",57072,27,77667,72166,755
"65",27642,283,1087201,642499,4933
"66",34939,36,99179,76155,670
"67",18152,24,32889,24374,306
"68",57103,19,96561,61018,763
"69",25332,20,5117,1381,0
"70",31217,73,178119,138252,1189
"71",34885,9,53997,27886,334
"72",27197,99,669631,456241,5712
"73",35267,30,871422,324559,1013
"74",19600,97,81189,34051,431
"75",15696,33,78177,42815,537
"76",35224,19,39577,24692,309
"77",34676,34,124061,90622,3639
"78",35314,11,43165,32910,298
"79",10361,117,218106,158030,1050
"80",29087,46,165832,75995,369
"81",27311,24,63057,24259,305
"82",29849,64,148585,97878,1101
"83",35029,35,105384,74131,806
"84",17230,125,422869,297409,2245
"85",34947,43,95859,72154,908
"86",34106,34,78673,59801,752
"87",9831,62,175715,90222,449
"88",17622,46,163301,104945,1319
"89",3931,247,485811,389800,7376
"90",4061,9,30136,23406,293
"91",29561,20,52575,33544,369
"92",13080,46,147205,57507,720
"93",2773,248,681318,494640,6253
"94",20093,30,41865,23571,211
"95",34388,58,142678,92804,799
"96",6058,100,284379,151283,2303
"97",35078,13,55078,43862,508
"98",34987,13,62889,50645,414
"99",35265,13,39606,28937,361
"100",1078,467,2093063,1630453,17021
"101",8583,27,68156,45052,567
"102",15062,22,44317,20196,256
"103",4822,5492,17343881,14417763,506628
"104",23834,2,65443,28527,160
"105",11569,162,439390,252498,1977
"106",23124,44,184864,155077,4439
"107",34664,49,254603,116332,910
"108",34930,11,40330,34295,430
"109",34566,22,67154,56871,491
"110",1932,90,349051,314268,3148
"111",35140,18,66682,54790,477
"112",34473,40,125023,65849,794
"113",7237,271,765994,476303,5114
"114",33468,65,133589,99467,1245
"115",28299,27,172658,73642,569
"116",35173,23,72531,50558,577
"117",15083,10,21947,17213,215
"118",91,36,99503,70836,708
"119",55130,18,91681,71911,657
"120",32317,79,246897,192471,2388
"121",33684,NA,1476886,NA,NA
"122",34782,63,515715,260083,0
"123",15699,32,78188,62459,783
"124",15426,11,13586,10958,137
"125",10790,57,173118,127466,677
"126",23091,421,1007975,833519,7380
"127",18545,181,413304,307899,2848
"128",35377,13,154347,58322,395
"129",19590,50,107124,74092,723
